,wordId,word,topicId,dov,dovDelta,composition,dod,dodDelta,numDocs,score
4150,W4150,playground,T71,0.0095719777106518,0.8367360026357996,0.6415385070700822,0.0655872414942493,0.0840763337321715,11,1.61
4151,W4151,rpc,T69,0.0014295088059334,1.2658690888231217,0.0740473645109269,0.0112704464097604,-0.0580865852991078,2,1.44
4157,W4157,lessen,T79,0.0085787516032587,-0.1812974601801713,0.8408554256947633,0.0251035308000203,-0.1200147158794484,4,1.5
4159,W4159,vibrant,T45,0.0009717267611929484,-0.1363130677451395,0.1424346109935576,0.0162923919194433,-0.1195227673004486,3,1.45
4160,W4160,aps,T64,0.0054025929599655,0.0929402845932682,0.4515501313054249,0.0171149010807222,0.0303107915991894,3,1.47
4167,W4167,siloed,T55,0.0050859071257717,0.2364373536024678,0.3211310908995672,0.0205881987334134,-0.1526955284330359,4,1.48
4172,W4172,commerce,T21,0.0034593833325305,0.0046590592170414,0.4953211061653831,0.0313992053297514,-0.0792841509506729,6,1.5
4173,W4173,org,T56,0.0067753553679436,-0.1328900819867527,0.7560667685587784,0.057524182970577,-0.071055933187162,11,1.58
4179,W4179,grouping,T64,0.0124059098312572,0.241605794460784,0.928210685898871,0.0434548994390144,0.107342328032106,7,1.57
4185,W4185,gathering,T83,0.0041349408343453,0.3118296525437093,0.4940586959969694,0.0334072930001655,0.0724706176974289,6,1.51
4187,W4187,cutting,T25,0.0074830342878407,-0.0356157039693796,0.8052065828063886,0.0686564929178248,-0.0258647174503863,12,1.61
4191,W4191,council,T62,0.0083089249804869,0.3952143716247362,0.6844512937515733,0.0295709259996179,0.1722242063000815,5,1.51
4192,W4192,soap,T42,0.0059283784654199,0.5523944788000413,0.520046568189696,0.045444854986898,0.0752072700659857,8,1.55
4193,W4193,entertain,T55,0.0056853727927357,0.7642611421379045,0.5297543264723998,0.0496996849196089,0.0888083008741219,9,1.56
4195,W4195,iceberg,T53,0.0066273694800257,2.207339111387597,0.5486524129541485,0.0360208200298016,0.0142760909370345,6,1.53
4201,W4201,pseudo,T22,0.000987430389292632,0.2166568384685828,0.0629999214290935,0.0112704464097604,-0.0580865852991078,2,1.44
4205,W4205,contextualize,T56,0.0049824497469682,0.1086206859696809,0.5132858392270153,0.0449854151734755,0.0009352997422721424,8,1.54
4208,W4208,intuitively,T85,0.005327955417224,0.7513280999105474,0.4681335437128123,0.0528099132244437,0.1829110374756138,10,1.56
4209,W4209,wheat,T64,0.0046738042181608,0.0691897705101365,0.3316391733952047,0.0112704464097604,-0.0580865852991078,2,1.45
4210,W4210,stagnant,T10,0.0042491298538292,0.4740352552312404,0.3292381161282339,0.0170595074964154,-0.0517395683997043,3,1.47
4212,W4212,pseudocode,T40,0.0009711295663955672,0.097437625007045,0.1378183710184086,0.015106813410308,-0.0390455346008973,3,1.45
4216,W4216,rephrase,T53,0.0025504197954323,-0.0986590556312518,0.276618946044125,0.0264326534043752,-0.0642981515347386,5,1.48
4217,W4217,beg,T19,0.0082110209688317,0.3300972921088649,0.9614079347887836,0.0520427976474716,0.2555402571849232,10,1.57
4218,W4218,nonverbal,T79,0.0040099809494396,0.2089624174442068,0.2857103098011342,0.0171149010807222,0.0303107915991894,3,1.47
4220,W4220,info,T25,0.0074029475936313,0.441092791271696,0.6614256280473161,0.0651732830972563,0.0450179267334307,11,1.6
4223,W4223,loaf,T22,0.0029560546950268,0.0659977244686438,0.25139406634577,0.0291015740183181,-0.0937639438341711,5,1.5
4225,W4225,translation,T7,0.006561622942646,0.2083222877244843,0.8483901827479682,0.0946242988760706,0.140072571313287,17,1.67
4226,W4226,canadian,T67,0.0058136758116046,0.0073995227134123,0.8350011828356082,0.0535914455044633,-0.0390455346008973,10,1.56
4234,W4234,truthfully,T22,0.0013391754708778,-0.0822840242883972,0.1940547039518115,0.0209512680812698,-0.0390455346008973,4,1.47
4238,W4238,drown,T79,0.0112799925616322,0.2317689550804657,0.8110312403385349,0.0474529426573122,0.1280255178509328,8,1.57
4239,W4239,idiomatic,T71,0.0030570927114545,0.005802006275367,0.4407481938459561,0.03729905358502,0.041431698098654,7,1.51
4242,W4242,structurally,T24,0.002426559450918,1.9557958912255629,0.1312143477064906,0.0171149010807222,0.0303107915991894,3,1.46
4243,W4243,bow,T64,0.0065307164124381,-0.0603455451523831,0.7331066509623916,0.0388886783232709,-0.0169936799677746,7,1.53
4246,W4246,bust,T22,0.0017766116876978,-0.160072776204367,0.2634979800782787,0.0197656895721345,0.041431698098654,4,1.46
4247,W4247,coating,T22,0.0017535661624653,0.1785676407024154,0.2485862847098113,0.0209512680812698,-0.0390455346008973,4,1.47
4252,W4252,ignorant,T40,0.0054205395868644,0.0673135093557046,0.6393921631212727,0.0519874040631648,0.0356542071869555,10,1.56
4256,W4256,meth,T10,0.0012698704584542,0.4244593007924905,0.0819841386950423,0.0171149010807222,0.0303107915991894,3,1.46
4259,W4259,preferred,T15,0.0064809283198163,0.0474484724926094,0.8055087678684737,0.0462263872669176,0.1571610257625713,8,1.55
4261,W4261,openly,T61,0.0115595404361249,0.2820243163839147,0.9082810516101488,0.0586171064336292,0.0606390421804815,10,1.6
4262,W4262,conflate,T6,0.001744992579129,0.0788907641283441,0.2101662641864277,0.028748416838339,0.0661236007980253,5,1.49
4266,W4266,programmatic,T74,0.000976676190996838,-0.0617408637689874,0.1408744977625976,0.020895874496963,-0.1195227673004486,4,1.47
4269,W4269,encapsulation,T74,0.0011352593377895,0.2259218458541247,0.0720734328936857,0.0178820166576942,0.0838268294017842,3,1.46
4273,W4273,cobble,T79,0.0039734630245291,-0.1303150939754779,0.5809413322955166,0.0279813012613669,-0.1195227673004486,5,1.49
4277,W4277,diner,T22,0.0016321285521016,0.5539846320784562,0.0925843105462827,0.0112704464097604,-0.0580865852991078,2,1.44
4284,W4284,condense,T96,0.0042845789228209,0.2988631165916533,0.4283778348378825,0.0400188632480994,0.060843504665528,7,1.53
4287,W4287,alley,T69,0.0023445122085,0.8065473213726513,0.1508163806333556,0.0237264713286561,0.1280255178509328,4,1.48
4292,W4292,nontraditional,T0,0.0012602467804666,-0.0872119445533821,0.1720192270440293,0.0217183836582419,-0.0453925515003008,4,1.47
4294,W4294,newby,T69,0.0050938543932204,0.293069859448107,0.3790357155546425,0.0329888300680023,0.0240270941550547,6,1.51
4295,W4295,differential,T56,0.0080235792011721,-0.0750446792478655,0.8705693060590363,0.0633313761797625,-0.070111708050689,11,1.6
4296,W4296,adjective,T90,0.0042657292122469,-0.1303384534468099,0.6244702653006551,0.0278705140927533,-0.1731742557668162,5,1.5
4298,W4298,sloppy,T71,0.0037365001410813,0.0877917146418409,0.3924146560246367,0.0469381092595829,0.0660333003555102,8,1.54
4302,W4302,encapsulate,T71,0.0044839231234692,0.1020821375056676,0.4598866841826639,0.0596964023093212,0.0478137288537206,10,1.58
4318,W4318,brute,T38,0.004237550620136,-0.1205265762191409,0.5536391137410346,0.0286376296697254,-0.0875072273772827,5,1.5
4319,W4319,pci,T42,0.0110838387737446,-0.1951490635073534,0.6964199578582091,0.0403347589663022,-0.1705342077005675,6,1.56
4320,W4320,gateway,T42,0.0091114469534116,0.0992849189986292,0.8424196999742601,0.0927587580841608,0.0908059057889712,15,1.68
4325,W4325,juggle,T45,0.0041497726551936,0.3609915638852459,0.3439320009991995,0.0229039621673772,0.0071920161991605,4,1.48
4326,W4326,adhere,T54,0.0063916215965795,-0.0739616076504742,0.6984712283381714,0.0561632065371529,0.030314226766427,9,1.58
4327,W4327,dss,T42,0.0008796362311418251,-0.0718180166215251,0.074723836772301,0.0124560249188956,-0.0232052462034053,2,1.45
4331,W4331,compliant,T42,0.0119510270667649,0.4551080026881114,0.8468199897787914,0.0508380897990906,0.1231145524676941,8,1.58
4332,W4332,cert,T0,0.0033039342438086,0.1082282913108915,0.3138738402632048,0.028748416838339,0.0661236007980253,5,1.5
4333,W4333,handy,T42,0.0066298789430752,-0.0064330675633053,0.9159070264280088,0.0364392829619648,-0.0419972260748959,6,1.53
4335,W4335,mundane,T84,0.004866422182545,0.1049482545105808,0.4380701199510835,0.0217183836582419,-0.0453925515003008,4,1.48
4337,W4337,scoring,T71,0.0015499619412287,-0.192533086174732,0.2345063617200356,0.0162369983351365,-0.1597613836502243,3,1.46
4339,W4339,staggering,T76,0.0090435410462808,-0.0713262590593155,0.7971015261807177,0.035713144266252,-0.0759252645666394,6,1.53
4340,W4340,interception,T42,0.0040601695040375,-0.0073408033698365,0.4596125385325366,0.0170595074964154,-0.0517395683997043,3,1.47
4341,W4341,exploitation,T42,0.0023899852560782,0.0532735609699355,0.1722854886557446,0.0225408928195208,-0.0580865852991078,4,1.48
4344,W4344,incorrectly,T7,0.0077020456521827,0.2720164419679067,0.6825113981619462,0.038066169161992,0.1103539489748084,7,1.53
4348,W4348,renew,T42,0.0058217099184574,0.0847519873530062,0.8000176551163195,0.0566743245153991,0.1187984689400018,10,1.58
4351,W4351,metaphorical,T97,0.0049521076797439,0.9331380142390606,0.5716354039258521,0.0275628383292037,0.013539033098564,5,1.5
4352,W4352,payroll,T32,0.0023850016528172,0.271855040443015,0.3458666099185036,0.0396702106032905,-0.1195227673004486,7,1.52
4353,W4353,hosting,T4,0.0054644258809021,-0.0863783152559013,0.508656399163254,0.0469327016268759,-0.0506005164242942,8,1.55
4355,W4355,wedding,T4,0.0033326774874407,0.0949745027047283,0.4491043779987358,0.0334072930001655,0.0724706176974289,6,1.51
4358,W4358,accountant,T53,0.0098340520279865,0.3762128220173673,0.5858654778578842,0.0178820166576942,0.0838268294017842,3,1.49
4359,W4359,pal,T79,0.0012320847935587,-0.0036991648734625,0.095022954060377,0.0178820166576942,0.0838268294017842,3,1.46
4363,W4363,hesitate,T8,0.0100059278479139,0.3309468188556099,0.6543638540760623,0.0283299539061758,0.0019119200666632,5,1.52
4370,W4370,salesperson,T79,0.0038755318774886,0.4091486678081861,0.2735964542869922,0.0170595074964154,-0.0517395683997043,3,1.47
4373,W4373,onesy,T32,0.0006822798897199758,-0.0994898430067884,0.0991562263864256,0.0104479372484815,-0.1195227673004486,2,1.44
4374,W4374,cutter,T4,0.001652546139607,0.8323035937769325,0.1178025382932185,0.0229039621673772,0.0071920161991605,4,1.47
4376,W4376,undercut,T76,0.0017830172628751,0.2213380258434554,0.1134730747234806,0.0112704464097604,-0.0580865852991078,2,1.44
4384,W4384,married,T47,0.0074808815637339,0.0871062780100265,0.6490577958407191,0.0524748881669951,0.108147976232492,9,1.57
4385,W4385,aisle,T4,0.0017555107941038,0.5737756631610526,0.1308628799755069,0.0171149010807222,0.0303107915991894,3,1.46
4394,W4394,freelancer,T32,0.0020190852268706,0.25715092587506,0.1389327722723196,0.0171149010807222,0.0303107915991894,3,1.46
4396,W4396,hiring,T4,0.0047732916912885,0.1109567788767333,0.5179689034677939,0.053995491733579,0.1650326041842739,10,1.56
4400,W4400,crm,T44,0.0004638656935945059,-0.1410037662626317,0.0679505147243754,0.0162923919194433,-0.1195227673004486,3,1.45
4405,W4405,freelance,T79,0.0068639855368556,0.8892414478551947,0.5657680288108848,0.0295709259996179,0.1722242063000815,5,1.51
4407,W4407,disingenuous,T26,0.0005894372852579535,-0.061775547476962,0.0850201617095947,0.0104479372484815,-0.1195227673004486,2,1.44
4409,W4409,freelancing,T32,0.0018728229409939,0.2475963890768507,0.1175941445196522,0.0112704464097604,-0.0580865852991078,2,1.44
4410,W4410,conservative,T32,0.005170420058026,2.3064205268145628,0.4286269424893776,0.0512893096578598,0.0948511315989407,9,1.56
4411,W4411,enemy,T32,0.0091988920540368,0.0790832882852306,0.7679531810362297,0.0748496002335955,-0.0280873326162223,13,1.63
4417,W4417,outgrow,T61,0.0060719818710133,0.3586972170763263,0.6463450925324085,0.0275628383292037,0.013539033098564,5,1.5
4419,W4419,productize,T58,0.0014528902451581,11.928801997277835,0.0677708788052979,0.0112704464097604,-0.0580865852991078,2,1.44
4423,W4423,storefront,T64,0.0014672467071437,0.3346566163059111,0.2063180679150053,0.0104479372484815,-0.1195227673004486,2,1.44
4430,W4430,headless,T71,0.00533468449895,3.6100894558755994,0.3115612121405154,0.0361271026632449,0.1571221794011067,6,1.52
4431,W4431,twosy,T90,0.00043606956342295616,4.730172574107713,0.0604885011868426,0.0104479372484815,-0.1195227673004486,2,1.44
4432,W4432,contractor,T57,0.0141271865117228,3.171188386766011,0.9124238353064568,0.0427940664954856,0.4118523472527171,7,1.57
4433,W4433,paperwork,T59,0.0079330296609344,0.0445146918852742,0.7553470505977764,0.0657397946598094,0.0777588081261,12,1.6
4435,W4435,estimator,T74,0.0005844127843894374,-0.1263460523458885,0.0855560845324207,0.0162369983351365,-0.1597613836502243,3,1.45
4436,W4436,erase,T28,0.0094145779751325,0.0478114425641324,0.8331301606992623,0.0337050565958378,-0.0161312216859149,6,1.53
4437,W4437,questionable,T76,0.00561908213479,-0.0729518640853759,0.5853735905373598,0.0364293707940875,-0.0937639438341711,6,1.52
4440,W4440,flex,T84,0.0030271260595118,0.1112443725492235,0.308802003899437,0.0322217144910302,0.0514223643759436,6,1.5
4441,W4441,copywrit,T42,0.000541939917557974,-0.1716181118845346,0.0808591176074529,0.0104479372484815,-0.1195227673004486,2,1.44
4442,W4442,herd,T64,0.0075528371104324,-0.0675679448289629,0.7400873456814621,0.0264326534043752,-0.0642981515347386,5,1.5
4444,W4444,affiliate,T45,0.0067589744435501,0.348090545074959,0.792955098092466,0.06465304206682,-0.0312511063595044,11,1.6
4445,W4445,german,T20,0.0033505379190096,0.0467351242167963,0.3403148389544264,0.0508298698444373,0.0598668843411369,9,1.55
4446,W4446,mutually,T36,0.0114163085196136,-0.0270762203554949,0.8609021528839433,0.0279159955091828,-0.168463685622024,5,1.52
4452,W4452,undue,T13,0.0030775241645325,0.2973000365529114,0.3888819677684498,0.0256282763656269,-0.0232052462034054,4,1.49
4465,W4465,admire,T47,0.0090954519839265,0.2906501505579895,0.8301842115347147,0.0769175860234867,0.0990241741136797,13,1.64
4467,W4467,rape,T47,0.0031191984417695,-0.1967148816259048,0.1624038102450604,0.0197284281103583,-0.147332408691632,3,1.47
4470,W4470,offensive,T54,0.0077228778588882,0.3614925504566633,0.6752919154434546,0.0655917460294195,0.0698737527871454,11,1.61
4475,W4475,independence,T20,0.0102237722188407,0.0381633963181359,0.842565148312906,0.0520609297700021,-0.0485299943457506,9,1.58
4476,W4476,epiphany,T53,0.0053324915940431,-0.1098972457471133,0.4103295893111857,0.0307565045087531,0.0651921306948918,5,1.51
4480,W4480,horrific,T6,0.0013516065942582,-0.0878871031559966,0.1959203674235386,0.0104479372484815,-0.1195227673004486,2,1.44
4481,W4481,grandparent,T6,0.0051251400745312,0.6130100148481213,0.3088100137809547,0.0531866101596604,0.0576022708839399,9,1.57
4482,W4482,rationalization,T72,0.0010429237954574,-0.1685097559786662,0.1553420680320306,0.0104479372484815,-0.1195227673004486,2,1.44
4484,W4484,legislature,T57,0.0112762455153448,0.2027908060683892,0.8968045677015951,0.0322217144910302,0.0514223643759436,6,1.53
4485,W4485,loudly,T6,0.0010035734033522,-0.1343859488732913,0.147307534000463,0.0104479372484815,-0.1195227673004486,2,1.44
4486,W4486,occupy,T53,0.0055652988680465,0.11212567668289,0.7741748757611929,0.0596782701867907,0.04742192136905,11,1.58
4489,W4489,disenfranchise,T49,0.0021254153802727,-0.0292958297598918,0.1701972323421812,0.0112704464097604,-0.0580865852991078,2,1.45
4492,W4492,analogous,T5,0.0031755658971592,-0.0297385084074591,0.3649031221615854,0.0333518994158587,-0.0401124553678035,6,1.51
4497,W4497,bond,T74,0.0063306495613355,0.6992899964358968,0.7959781817177349,0.0520427976474716,0.2555402571849232,10,1.56
4498,W4498,rightness,T6,0.0044459958160022,0.2343754341252729,0.2810221917863999,0.0178820166576942,0.0838268294017842,3,1.47
4500,W4500,mob,T64,0.0073707344179327,0.1061020155891539,0.8907955373784703,0.0345928715093008,0.1250551853968902,6,1.52
4508,W4508,dna,T86,0.0085765772496555,2.7556921379859425,0.5130092836841582,0.0493502431591127,0.3384825210557808,8,1.57
4509,W4509,slavery,T47,0.0009465004858692936,-0.0054399679000233,0.1360355336222626,0.0162923919194433,-0.1195227673004486,3,1.45
4514,W4514,statue,T20,0.0006829834920199937,-0.1450315586022753,0.0755982874886087,0.0131168578624244,-0.120998613037448,2,1.45
4518,W4518,confederacy,T6,0.000329571359258266,0.9041092488550344,0.046003537074958,0.0104479372484815,-0.1195227673004486,2,1.44
4521,W4521,slave,T47,0.0013810913967161,-0.0650604028564043,0.1996428338562069,0.0220814530060983,-0.1597613836502243,4,1.47
4522,W4522,appropriation,T6,0.0016262797649136,0.2594751021938062,0.2330407572509313,0.0177757340242509,-0.0936809202252644,3,1.46
4523,W4523,bureaucratic,T20,0.0068793667074497,0.2825466776245648,0.4985544312057471,0.0473421554886986,0.0428693747342237,8,1.56
4525,W4525,violence,T6,0.0021510895740651,0.0072170168280402,0.2909590957639361,0.0351983108685227,-0.0241133965861067,6,1.51
4528,W4528,terrified,T6,0.0029022455322531,0.0588367287152596,0.2080337482894777,0.0205881987334134,-0.1526955284330359,4,1.47
4529,W4529,astoundingly,T6,0.0027223074465053,0.2392040709083311,0.1716492009015178,0.0112704464097604,-0.0580865852991078,2,1.45
4534,W4534,rename,T6,0.007052893232794,-0.1495076595427348,0.862455047323123,0.0527870684657149,-0.0678390731500802,9,1.57
4536,W4536,firing,T6,0.0030919118142751,-0.1873781554647551,0.1602391899182913,0.0190675951668295,-0.1116026231017027,3,1.47
4538,W4538,intermittent,T47,0.0001268307389415633,0.9983850111771152,0.0176932215772801,0.0104479372484815,-0.1195227673004486,2,1.44
4542,W4542,fascism,T96,0.0068993017625969,0.0157316212613738,0.5627353930641117,0.0217737772425487,-0.0406459157512566,4,1.49
4543,W4543,heroic,T6,0.0038907157871442,0.1398357368082317,0.5579347617588031,0.0267957227522316,-0.0390455346008973,5,1.49
4546,W4546,canonical,T13,0.009433253501853,0.515595257492036,0.6895676723568458,0.0334626865844723,0.1361488380453379,6,1.53
4551,W4551,governor,T9,0.0060463508760676,0.1250004047423599,0.7118595309721193,0.031036135981895,0.0382581896489522,6,1.51
4560,W4560,csa,T13,0.0039099455181626,-0.1065035342106927,0.4790322501444932,0.0282236712727324,-0.0410133289168964,5,1.5
4562,W4562,oblivious,T47,0.0024163940748759,-0.036140299279513,0.2012952095876997,0.0321290594449472,-0.0946648173832639,5,1.5
4565,W4565,uncertain,T39,0.0039563675549066,0.6602323649903781,0.5534066825298639,0.015106813410308,-0.0390455346008973,3,1.46
4566,W4566,isomorphism,T81,0.0084132781262033,0.0940135303662223,0.6998378498960973,0.0236710777443493,0.0428693747342237,4,1.5
4569,W4569,airport,T68,0.0067285860510165,0.2125625093593636,0.5202850356934362,0.0560035794039931,-0.0051675620760336,10,1.58
4575,W4575,march,T45,0.0031359921678155,-0.0910984156530443,0.2544690365705868,0.0183004795898574,0.1535895075931892,3,1.47
4578,W4578,confine,T77,0.0028954130523892,2.9982534570127197,0.1897475356281598,0.0295709259996179,0.1722242063000815,5,1.5
4583,W4583,pointedly,T96,0.0018158498430652,-0.1747608583554971,0.2714209542217721,0.0104479372484815,-0.1195227673004486,2,1.44
4587,W4587,impossibility,T81,0.0105327760545453,-0.0334031480704718,0.8646091376445989,0.039655793900243,-0.0286207929996754,7,1.55
4590,W4590,obsolete,T52,0.0013474532564306,0.1157877248203355,0.1671899265475104,0.0314173374522819,-0.0294692394939022,5,1.5
4599,W4599,sweat,T19,0.0026138302184684,0.6074807243832635,0.3779071181461962,0.0399679741989628,-0.0400294317588968,7,1.52
4600,W4600,quasipolynomial,T81,0.0068362278584421,0.0172587985114674,0.5131296287384209,0.0112704464097604,-0.0580865852991078,2,1.46
4607,W4607,prematurely,T33,0.0012860074188283,0.067148436294972,0.1732409014095377,0.0131168578624244,-0.120998613037448,2,1.45
4610,W4610,provable,T96,0.0090639997936632,0.0261855193971557,0.8535571446292519,0.0381215627462988,0.1124966022618559,7,1.54
4612,W4612,species,T5,0.0065008325085247,0.0295451930414526,0.5759965855963476,0.053080327526217,0.0383838762520322,9,1.57
4613,W4613,spite,T15,0.0029305165878188,-0.1358580991646603,0.2997114450415331,0.0205881987334134,-0.1526955284330359,4,1.47
4614,W4614,solicit,T45,0.001118660199879,-0.1857276348101009,0.1419344802014852,0.0112704464097604,-0.0580865852991078,2,1.44
4616,W4616,arsenal,T33,0.0003235169794611112,-0.0512517565244682,0.0459248144724544,0.0170595074964154,-0.0517395683997043,3,1.45
4618,W4618,badly,T96,0.0086625577686946,-0.1505302472312369,0.6900582493740617,0.0438733623711776,-0.0589350317933347,7,1.55
4634,W4634,idle,T30,0.0063086627053414,0.2407888904284571,0.5414471905582824,0.0485277339978338,0.2199944129186123,8,1.56
4639,W4639,misconfiguration,T69,0.0019477413978019,0.5654767637282776,0.1295553407140749,0.0171149010807222,0.0303107915991894,3,1.46
4640,W4640,tock,T86,0.0123979425131443,0.6621290403438007,0.9259644180074306,0.0544829758374092,0.4560510357018658,9,1.59
4641,W4641,rabbit,T93,0.0032081297159977,0.1696447633921035,0.3167393271734808,0.0458633179190612,0.0903092969649604,8,1.54
4642,W4642,fomo,T25,0.0011699438853014,0.0659790411061348,0.1204699711994462,0.0124560249188956,-0.0232052462034053,2,1.45
4643,W4643,non-traditional,T56,0.0009946042028105625,0.5714809274816729,0.058274260204045,0.0171149010807222,0.0303107915991894,3,1.46
4644,W4644,lighting,T53,0.0109792093145042,0.2058546693350458,0.9001074577027114,0.0400742568324062,0.074509480048338,7,1.55
4645,W4645,lion,T65,0.0053206698972064,-0.187336193522256,0.2758439547131263,0.0256791654147634,-0.1410684154011351,4,1.5
4649,W4649,filmmaking,T19,0.0008124959567154318,-0.0625176644518238,0.0689482785974042,0.0112704464097604,-0.0580865852991078,2,1.44
4650,W4650,solidify,T4,0.0019869590189728,0.6027989755897292,0.1416413537701003,0.0294601388310043,0.0160436305010399,5,1.49
4656,W4656,posture,T25,0.0069706419660681,-0.1455423790473258,0.7133775579927912,0.058672500017936,-0.046459472267207,10,1.59
4657,W4657,stunt,T32,0.0017121957786838,-0.1763027225355719,0.096709340696087,0.0124560249188956,-0.0232052462034053,2,1.45
4658,W4658,gifted,T32,0.0044775184786914,0.3811972696174712,0.4938453274867953,0.028748416838339,0.0661236007980253,5,1.5
4660,W4660,naive,T71,0.0076947398060924,0.0856515149630913,0.7853519629403425,0.1029416886635761,0.0429596751767388,18,1.7
4663,W4663,robotic,T32,0.0065381197960001,0.3230236645015197,0.5648260553640632,0.0597472913584577,0.0551408566374291,10,1.59
4665,W4665,hanselman,T25,0.0007753546163458132,-0.0911826240718104,0.0629022019349939,0.0124560249188956,-0.0232052462034053,2,1.45
4670,W4670,riveting,T49,0.0017735539612051,0.464439319431687,0.1028583047027335,0.0112704464097604,-0.0580865852991078,2,1.44
4672,W4672,cis,T69,0.0028014694056278,-0.1546883605742083,0.1803041448203985,0.0249120498377913,-0.0232052462034053,4,1.48
4673,W4673,hone,T99,0.0046162446832641,-0.1993908721529344,0.3056409140409952,0.0336677951340616,-0.173666204345816,5,1.52
4677,W4677,misogyny,T49,0.0030638743651606,0.0143254883440433,0.2897443535765406,0.0170595074964154,-0.0517395683997043,3,1.46
4678,W4678,combinatoric,T59,0.0015773297498034,3.0910339394390927,0.0766865938148636,0.0112704464097604,-0.0580865852991078,2,1.44
4679,W4679,uni,T64,0.0084312359130153,-0.1676566909435229,0.5042705654010764,0.0190675951668295,-0.1116026231017027,3,1.49
4682,W4682,fatigue,T32,0.0073831289717437,0.1673323550472029,0.5575101559859561,0.0236710777443493,0.0428693747342237,4,1.5
4688,W4688,crystal,T38,0.007464640309432,0.3959797908079541,0.4726424437402625,0.0283299539061758,0.0019119200666632,5,1.51
4694,W4694,prohibit,T61,0.009881471502084,0.1480181868806735,0.8648139544069786,0.0543167950844888,0.2110524981742176,9,1.58
4696,W4696,cop,T32,0.0041174147130831,0.4626010314057016,0.2976371501668588,0.0388332847389641,0.0534928864544871,7,1.52
4697,W4697,british,T6,0.0033535461167584,0.0755463546373017,0.293400837936638,0.0388332847389641,0.0534928864544871,7,1.52
4698,W4698,nursing,T38,0.0059196389897457,-0.1884555339911539,0.5421990949792099,0.0298232081788607,-0.1116026231017027,5,1.51
4699,W4699,maintainer,T32,0.0073107758778032,0.0818489222188975,0.6159705674429299,0.0567706949809652,-0.0138878968499592,10,1.58
4700,W4700,overkill,T64,0.0059630835265169,0.0581476815356569,0.5238940402077923,0.0170595074964154,-0.0517395683997043,3,1.47
4701,W4701,actress,T79,0.0027391171069546,-0.0295367107195469,0.2194241285076098,0.0112704464097604,-0.0580865852991078,2,1.45
4704,W4704,film,T37,0.0058972464657381,-0.0493285679107921,0.5304313644601111,0.074601822589523,-0.0801141570437089,13,1.62
4706,W4706,quantify,T0,0.0006534320936261177,0.0228175601395872,0.0487186065250584,0.0178820166576942,0.0838268294017842,3,1.46
4707,W4707,tribe,T68,0.0073691240831872,0.23386901107444,0.5445351902393835,0.042683279326872,0.2052615167688961,7,1.55
4719,W4719,lesser,T38,0.0047986654522964,-0.0376540434915521,0.6446354555660645,0.0380107755776852,-0.0290548683236077,7,1.52
4727,W4727,regurgitate,T15,0.0008443264939132571,-0.0409924231904955,0.0761425877519474,0.0124560249188956,-0.0232052462034053,2,1.45
4728,W4728,regurgitation,T32,0.001566107563728,4.137504596947805,0.0751330143768748,0.0112704464097604,-0.0580865852991078,2,1.44
4733,W4733,resistant,T20,0.0030213569270344,-0.063741564284392,0.3298057148426442,0.0359654264454948,0.0028716599108659,6,1.51
4734,W4734,quo,T56,0.0066514341401624,0.2754998919001622,0.5583737349059289,0.0390982914080304,-0.046459472267207,6,1.54
4735,W4735,beast,T9,0.0080273794854327,4.192160262469946,0.5941260478043902,0.0550839106614609,0.2909285451584295,9,1.58
4737,W4737,awe,T32,0.0018916235388353,-0.1528606010520664,0.1228865753770546,0.0183004795898574,0.1535895075931892,3,1.46
4741,W4741,bespoke,T32,0.010950997797988,-0.016425394665471,0.9456562595011264,0.0349969177384165,0.0423359143507705,6,1.54
4742,W4742,hardness,T66,0.0066642432017011,-0.0725223790766989,0.8264826985448231,0.0457525307504476,-0.0401576055890611,8,1.55
4746,W4746,nudge,T20,0.0078011668430312,0.1097820498521446,0.8027515646434111,0.0468773080425691,0.0083171200225956,8,1.56
4747,W4747,randomness,T81,0.0047798246337549,0.1103394806083438,0.5713779091831863,0.0469381092595829,0.0660333003555102,8,1.55
4749,W4749,indebted,T53,0.0043980953584238,-0.1376578140042828,0.3063423855867246,0.0124560249188956,-0.0232052462034053,2,1.46
4755,W4755,king,T64,0.0117889085493782,0.8810070607718039,0.7620568138458685,0.0427386729111788,0.246820157151796,7,1.56
4757,W4757,doctorate,T56,0.0104398371987465,-0.1665475083001715,0.851290907218357,0.0307011109244463,-0.1116026231017027,5,1.53
4762,W4762,shiny,T25,0.0035308654707568,0.3539574438753504,0.2683520834716064,0.0466304334960333,0.0885041146995371,8,1.54
4773,W4773,multihyphenate,T72,0.0113118009987565,-0.1788454213943886,0.6272920539009641,0.0256791654147634,-0.1410684154011351,4,1.52
4774,W4774,rounded,T53,0.0088995314196226,-0.0455958803574038,0.8474286117411997,0.0447331329942327,0.027205008481374,8,1.55
4775,W4775,humanities,T49,0.0086584918937369,0.2919033854970145,0.7663252401029467,0.0484768449486973,0.0852327982874806,8,1.57
4776,W4776,sprite,T69,0.0014617453442452,-0.1647450099983605,0.2168310897996702,0.0278705140927533,-0.1731742557668162,5,1.49
4778,W4778,bee,T7,0.0025576472185365,-0.1235896316803517,0.3736154391675091,0.0221368465904051,-0.1195227673004486,4,1.47
4780,W4780,export,T56,0.0043978245106929,-0.1735447712757839,0.6465580652503675,0.0513037263609073,-0.1597613836502243,9,1.56
