"wordId","word","topicId","dov","dovDelta","composition","dod","dodDelta","numDocs","score"
"W0","tamper","T54","0.06762178967691328","-0.04734419028103245","1.4386532662328484","0.08644913826837071","-0.09672653277890825","10","27.48"
"W1","prepare","T61","0.7363414477400835","0.005117745519292529","14.0084805956112","0.7794113996373333","0.009794243571660463","87","8.60"
"W2","year","T84","0.6265506440656965","0.12504750837954912","75.18587594860949","3.356345484105053","0.08104912931288559","487","15.04"
"W3","vary","T7","0.04696101253689274","0.3444025237302415","7.029245078277295","0.07191924103150851","0.05894795357483533","44","3.79"
"W4","nation","T20","0.0071520471648685805","0.16835385622633772","1.1615673478595876","0.032342970301941665","0.15881688994083737","19","3.66"
"W5","credible","T8","9.224215746143676E-4","0.3454887328119456","0.1406786522243548","0.006934271280676992","-0.03667440386063592","4","3.64"
"W6","maintain","T7","0.09276159397610113","0.14147075555720467","14.121377430252082","0.15322924467622737","0.08325064575116214","89","3.96"
"W7","shift","T57","0.09594268811871409","0.0600113132736725","15.302138429635455","0.19545721852919912","0.0938423430293639","104","4.03"
"W8","county","T57","0.031047287859143576","0.05120274928851093","4.884917002447493","0.03712029767580355","0.03435506803418546","20","3.76"
"W9","bring","T49","0.21617617764497135","0.11879035743282867","33.58774441537232","0.4473290818018887","0.06419344074140027","257","4.42"
"W10","accuracy","T57","0.02165514416302743","0.07657347031799919","3.472015546554037","0.04864928659867186","0.07564791134674217","26","3.73"
"W11","professional","T53","0.13834743852508946","0.10273175054645892","21.63575404706621","0.2384238955121133","0.0917910648763424","130","4.18"
"W12","properly","T84","0.028749877353613326","0.15145006035908315","4.378920307645491","0.05924685537314681","0.07799030538310778","35","3.73"
"W13","ongoing","T56","0.03479190788119624","0.07053764707024154","5.284697870823533","0.08319671146993653","0.01046098532142527","47","3.77"
"W14","improbable","T5","7.66992878141624E-4","0.5163362218661249","0.14689507777539276","0.004188415695749927","0.026012223912014132","2","3.64"
"W15","state","T5","0.18254031962255132","0.055484491823499044","28.140009375912058","0.3979093494832453","0.028560052322180205","223","4.33"
"W16","press","T64","0.060204382000509864","0.1250296034536978","9.332318911981096","0.10636484093797571","0.07352657836755071","61","3.85"
"W17","meaningless","T96","0.0026841804434712905","0.11761264359019873","0.42007392405717475","0.009041822309714365","-0.011868713406536446","5","3.65"
"W18","boil","T20","0.001810994682098142","-0.16728866318301172","0.32643887435280783","0.01543088124576182","-0.18742012895416077","6","3.66"
"W19","dissuade","T5","8.246226090129043E-4","-0.16714056863074178","0.12649677845089563","0.005473157612936541","-0.08699388804399293","3","3.64"
